Date/Time,Cement Type,Cement silo,"RHR, h","Production, t","Prod.rate, t/h","PRI, %","NAI, %","Clinker (wet), t","Clinker (wet), %","Gypsum (wet), t","Gypsum (wet), %","Limestone (wet), t","Limestone (wet), %","R45, %",Fineness blaine,"Water injection, l/h","Cement temp, C","Main Drive SEEC, kWh/t cem","SEEC, kWh/t cem"
29.06.2021 20:00,C14N,6,1,130.5,131,107,100,116,88.9,8,6.1,6.5,5,19,3130,4500,104.6,26.55,33.96
29.06.2021 21:00,C14N,6,1,129,129,105.7,100,114,88.4,8.5,6.6,6.5,5,,,4502.5,101.4,26.81,34.28
29.06.2021 22:00,C14N,6,1,133,133,109,100,118,88.7,8,6,7,5.3,18.2,3080,4505.3,102.9,25.87,33.53
29.06.2021 23:00,C14N,6,1,133.5,134,109.4,100,118,88.4,8.5,6.4,7,5.2,,,3901.9,103.3,25.69,32.87
30.06.2021 00:00,C14N,6,1,132.5,133,108.6,100,118,89.1,8.5,6.4,6,4.5,20,3060,2504.1,95.9,25.98,33.6
30.06.2021 01:00,C14N,6,1,126,126,103.3,100,112,88.9,8,6.3,6,4.8,,,3973.4,102.9,27.33,34.94
30.06.2021 02:00,C14N,6,1,130,130,106.6,100,116,89.2,8,6.2,6,4.6,19.9,3050,3500.2,100.1,26.41,34.03
30.06.2021 03:00,C14N,6,1,128,128,104.9,100,114,89.1,8,6.3,6,4.7,,,3174.2,100.2,27.03,34.84
30.06.2021 04:00,C14N,6,1,130,130,106.6,100,116,89.2,8,6.2,6,4.6,17.8,3080,3722.2,100.7,26.38,33.91
30.06.2021 05:00,C14N,6,1,132.5,133,108.6,100,118,89.1,8.5,6.4,6,4.5,,,2502.7,96.1,25.91,33.61
30.06.2021 06:00,C14N,6,1,130.5,131,107,100,116,88.9,8.5,6.5,6,4.6,19.5,3210,4086,103.3,26.35,33.86
30.06.2021 07:00,C14N,6,1,125.5,126,102.9,100,112,89.2,7.5,6,6,4.8,,,2730.3,101,27.38,35.33
30.06.2021 08:00,C14N,6,1,132.5,133,108.6,100,118,89.1,8.5,6.4,6,4.5,19,3070,2504.9,102.3,25.78,33.03
30.06.2021 09:00,C14N,6,1,115,115,94.3,100,102,88.7,7.5,6.5,5.5,4.8,,,2504.9,103.1,29.81,38.32
30.06.2021 10:00,C14N,6,1,121.5,122,99.6,100,108,88.9,7.5,6.2,6,4.9,16,3130,4486.5,111.4,28.74,36.48
30.06.2021 11:00,C14N,6,0.9,115,135,110.9,85,102,88.7,7,6.1,6,5.2,,,4511.6,105.8,29.75,33.83
30.06.2021 12:00,C14N,6,0,,,,0,0,,0,,0,,16,3230,,64.4,,
30.06.2021 13:00,C14N,6,0,,,,0,0,,0,,0,,,,759.4,66.2,,
30.06.2021 14:00,C14N,6,0.9,128.5,143,117,90,114,88.7,8,6.2,6.5,5.1,,,4516.3,103.6,27.54,34.86
30.06.2021 15:00,C14N,6,1,135.5,136,111.1,100,120,88.6,8.5,6.3,7,5.2,,,4630.9,100.4,25.62,33.02
30.06.2021 16:00,C14N,6,1,139,139,113.9,100,124,89.2,8,5.8,7,5,20,3280,4606.3,102.4,24.92,32.11
30.06.2021 17:00,C14N,6,1,135,135,110.7,100,120,88.9,8,5.9,7,5.2,,,4597.1,102.7,25.5,32.93
30.06.2021 18:00,C14N,6,1,137,137,112.3,100,122,89.1,8,5.8,7,5.1,19,3050,4586.4,103.1,25.06,32.15
30.06.2021 19:00,C14N,6,1,138.5,139,113.5,100,124,89.5,7.5,5.4,7,5.1,,,4558.8,103.5,24.81,31.99
30.06.2021 20:00,C14N,6,1,139.5,140,114.3,100,124,88.9,8.5,6.1,7,5,18.8,3000,4549.4,104.1,24.62,31.96
30.06.2021 21:00,C14N,6,1,132.5,133,108.6,100,118,89.1,7.5,5.7,7,5.3,,,4561.1,104.5,25.95,33.36
30.06.2021 22:00,C14N,6,1,137.5,138,112.7,100,122,88.7,8.5,6.2,7,5.1,20,2980,4527.8,104.2,25.01,31.61
30.06.2021 23:00,C14N,6,1,134,134,109.8,100,118,88.1,9,6.7,7,5.2,,,4519.1,102.5,25.49,33.41
01.07.2021 00:00,C14N,6,1,135.5,136,111.1,100,120,88.6,9,6.6,6.5,4.8,18.9,3020,3224.9,98.7,25.2,32.6
01.07.2021 01:00,C14N,6,1,135,135,110.7,100,118,87.4,10,7.4,7,5.2,,,2619.9,98.2,25.48,33
01.07.2021 02:00,C14N,6,1,141,141,115.6,100,124,87.9,10,7.1,7,5,19,3030,4240.4,102,24.47,31.42
01.07.2021 03:00,C14N,6,1,132,132,108.2,100,116,87.9,10,7.6,6,4.5,,,2688.3,97.4,26.14,33.38
01.07.2021 04:00,C14N,6,1,137,137,112.3,100,122,89.1,8.5,6.2,6.5,4.7,19.5,3190,3503.2,100.9,25.04,32.34
01.07.2021 05:00,C14N,6,1,132.5,133,108.6,100,118,89.1,8.5,6.4,6,4.5,,,4453.9,102.6,25.9,33.5
01.07.2021 06:00,C14N,6,1,130.5,131,107,100,116,88.9,8.5,6.5,6,4.6,19.3,3060,2885.8,98.2,26.37,33.84
01.07.2021 07:00,C14N,6,1,135,135,110.7,100,120,88.9,8.5,6.3,6.5,4.8,,,4467.8,102.7,25.45,32.86
01.07.2021 08:00,C14N,6,1,131,131,107.4,100,116,88.5,8.5,6.5,6.5,5,21.3,3020,2923.1,98.3,26.19,33.71
01.07.2021 09:00,C14N,6,1,105.5,106,86.5,100,94,89.1,6.5,6.2,5,4.7,,,2687,97.4,33.2,42.05
01.07.2021 10:00,C14N,6,1,135,135,110.7,100,120,88.9,8,5.9,7,5.2,18.2,3080,4442.8,114.9,25.17,32.41
01.07.2021 11:00,C14N,6,1,133,133,109,100,118,88.7,8.5,6.4,6.5,4.9,,,4408.7,113,25.59,32.9
01.07.2021 12:00,C14N,6,1,121.5,122,99.6,100,108,88.9,7.5,6.2,6,4.9,16,3320,4397.3,112.2,27.95,36.08
01.07.2021 13:00,C14N,6,0.3,2,8,6.6,100,2,100,0,0,0,0,,,4406.9,95.3,1735.8,625.74
01.07.2021 14:00,C14N,6,0,,,,100,0,,0,,0,,,,,81.9,,
01.07.2021 15:00,C14N,6,0,,,,100,0,,0,,0,,,,,75.2,,
01.07.2021 16:00,C14N,6,0,,,,100,0,,0,,0,,,,,70.4,,
01.07.2021 17:00,C14N,6,0,,,,100,0,,0,,0,,,,,66.7,,
01.07.2021 18:00,C14N,6,0,,,,100,0,,0,,0,,,,,63.8,,
01.07.2021 19:00,C14N,6,0,,,,100,0,,0,,0,,,,,61.2,,
01.07.2021 20:00,C14N,6,0,,,,100,0,,0,,0,,,,,58.8,,
01.07.2021 21:00,C14N,6,0,,,,100,0,,0,,0,,,,,56.5,,
01.07.2021 22:00,C14N,6,0,,,,100,0,,0,,0,,,,,54.6,,
01.07.2021 23:00,C14N,6,0,,,,100,0,,0,,0,,,,,54.5,,
02.07.2021 00:00,C14N,6,0,,,,100,0,,0,,0,,,,,52.4,,
02.07.2021 01:00,C14N,6,0,,,,100,0,,0,,0,,,,,51,,
02.07.2021 02:00,C14N,6,0,,,,100,0,,0,,0,,,,,50.1,,
02.07.2021 02:00,,,,,,,100,,,,,,,,,,,,
02.07.2021 02:11,,,,,,,100,,,,,,,,,,,,
02.07.2021 03:00,C14N,6,0,,,,100,0,,0,,0,,,,,49.1,,
02.07.2021 04:00,C14N,6,0,,,,100,0,,0,,0,,,,,48.4,,
02.07.2021 05:00,C14N,6,0,,,,100,0,,0,,0,,,,,47.4,,
02.07.2021 06:00,C14N,6,0,,,,100,0,,0,,0,,,,,46.6,,
02.07.2021 07:00,C14N,6,0,,,,100,0,,0,,0,,,,,46,,
02.07.2021 08:00,C14N,6,0,,,,100,0,,0,,0,,,,,45.9,,
02.07.2021 09:00,C14N,6,0,,,,100,0,,0,,0,,,,,46.1,,
02.07.2021 10:00,C14N,6,0,,,,100,0,,0,,0,,,,,46.3,,
02.07.2021 11:00,C14N,6,0,,,,100,0,,0,,0,,,,747.9,46.5,,
02.07.2021 12:00,C14N,6,0,,,,100,0,,0,,0,,,,,46.9,,
02.07.2021 13:00,C14N,6,0,,,,100,0,,0,,0,,,,,47.1,,
02.07.2021 14:00,C14N,6,0,,,,100,0,,0,,0,,,,,47.3,,
02.07.2021 15:00,C14N,6,0,,,,100,0,,0,,0,,,,,47.4,,
02.07.2021 16:00,C14N,6,0,,,,100,0,,0,,0,,,,,47.4,,
02.07.2021 17:00,C14N,6,0,,,,100,0,,0,,0,,,,,47.3,,
02.07.2021 18:00,C14N,6,0,,,,100,0,,0,,0,,,,,47.1,,
02.07.2021 19:00,C14N,6,0,,,,100,0,,0,,0,,,,,46.6,,
02.07.2021 20:00,C14N,6,0,,,,100,0,,0,,0,,,,,46,,
02.07.2021 21:00,C14N,6,0,,,,100,0,,0,,0,,,,,45.4,,
02.07.2021 22:00,C14N,6,0,,,,100,0,,0,,0,,,,,45.1,,
02.07.2021 23:00,C14N,6,0,,,,100,0,,0,,0,,,,,44.8,,
03.07.2021 00:00,C14N,6,0,,,,100,0,,0,,0,,,,,44.7,,
03.07.2021 01:00,C14N,6,0,,,,100,0,,0,,0,,,,,44.3,,
03.07.2021 02:00,C14N,6,0,,,,100,0,,0,,0,,,,,43.6,,
03.07.2021 03:00,C14N,6,0,,,,100,0,,0,,0,,,,,42.9,,
03.07.2021 04:00,C14N,6,0,,,,100,0,,0,,0,,,,,42.8,,
03.07.2021 05:00,C14N,6,0,,,,100,0,,0,,0,,,,,42.3,,
03.07.2021 06:00,C14N,6,0,,,,100,0,,0,,0,,,,,41.7,,
03.07.2021 07:00,C14N,6,0,,,,100,0,,0,,0,,,,,41.8,,
03.07.2021 08:00,C14N,6,0,,,,100,0,,0,,0,,,,,41.9,,
03.07.2021 09:00,C14N,6,0,,,,100,0,,0,,0,,,,,42.1,,
03.07.2021 10:00,C14N,6,0,,,,100,0,,0,,0,,,,,42.3,,
03.07.2021 11:00,C14N,6,0,,,,100,0,,0,,0,,,,,42.5,,
03.07.2021 12:00,C14N,6,0,,,,100,0,,0,,0,,,,,43.2,,
03.07.2021 13:00,C14N,6,0,,,,100,0,,0,,0,,,,,43.6,,
03.07.2021 14:00,C14N,6,0,,,,100,0,,0,,0,,,,,44,,
03.07.2021 15:00,C14N,6,0,,,,100,0,,0,,0,,,,,44.2,,
03.07.2021 16:00,C14N,6,0,,,,100,0,,0,,0,,,,,43.7,,
03.07.2021 17:00,C14N,6,0,,,,100,0,,0,,0,,,,,43.9,,
03.07.2021 18:00,C14N,6,0,,,,100,0,,0,,0,,,,,43.7,,
03.07.2021 19:00,C14N,6,0,,,,100,0,,0,,0,,,,,43.1,,
03.07.2021 20:00,C14N,6,0,,,,100,0,,0,,0,,,,,42.4,,
03.07.2021 21:00,C14N,6,0,,,,100,0,,0,,0,,,,,41.5,,
03.07.2021 22:00,C14N,6,0,,,,100,0,,0,,0,,,,,40.5,,
03.07.2021 23:00,C14N,6,0,,,,100,0,,0,,0,,,,,39.6,,
04.07.2021 00:00,C14N,6,0,,,,100,0,,0,,0,,,,,38.8,,
04.07.2021 01:00,C14N,6,0,,,,100,0,,0,,0,,,,,37.9,,
04.07.2021 02:00,C14N,6,0,,,,100,0,,0,,0,,,,,36.9,,
04.07.2021 03:00,C14N,6,0,,,,100,0,,0,,0,,,,,36.2,,
04.07.2021 04:00,C14N,6,0,,,,100,0,,0,,0,,,,,35.7,,
04.07.2021 05:00,C14N,6,0,,,,100,0,,0,,0,,,,,35.1,,
04.07.2021 06:00,C14N,6,0,,,,100,0,,0,,0,,,,,34.5,,
04.07.2021 07:00,C14N,6,0,,,,100,0,,0,,0,,,,,34.3,,
04.07.2021 08:00,C14N,6,0,,,,100,0,,0,,0,,,,,34.4,,
04.07.2021 09:00,C14N,6,0,,,,100,0,,0,,0,,,,,34.7,,
04.07.2021 10:00,C14N,6,0,,,,100,0,,0,,0,,,,,35.2,,
04.07.2021 11:00,C14N,6,0,,,,100,0,,0,,0,,,,,35.6,,
04.07.2021 12:00,C14N,6,0,,,,100,0,,0,,0,,,,,36.1,,
04.07.2021 13:00,C14N,6,0,,,,100,0,,0,,0,,,,,36.5,,
04.07.2021 14:00,C14N,6,0,,,,100,0,,0,,0,,,,,36.9,,
04.07.2021 15:00,C14N,6,0,,,,100,0,,0,,0,,,,,37.1,,
04.07.2021 16:00,C14N,6,0,,,,100,0,,0,,0,,,,,37.4,,
04.07.2021 17:00,C14N,6,0,,,,100,0,,0,,0,,,,,37.2,,
04.07.2021 18:00,C14N,6,0,,,,100,0,,0,,0,,,,,36.8,,
04.07.2021 19:00,C14N,6,0,,,,100,0,,0,,0,,,,,36.3,,
04.07.2021 20:00,C14N,6,0,,,,100,0,,0,,0,,,,,36.2,,
04.07.2021 21:00,C14N,6,0,,,,100,0,,0,,0,,,,,35.6,,
04.07.2021 22:00,C14N,6,0,,,,100,0,,0,,0,,,,,34.8,,
04.07.2021 23:00,C14N,6,0,,,,100,0,,0,,0,,,,,34.2,,
05.07.2021 00:00,C14N,6,0,,,,100,0,,0,,0,,,,743.9,34.2,,
05.07.2021 01:00,C14N,6,0.7,105.5,147,120.7,100,94,89.1,6.5,6.2,5,4.7,,,953.3,81.6,33.87,42.33
05.07.2021 02:00,C14N,6,1,124.5,125,102,100,110,88.4,8,6.4,6.5,5.2,,,4269.7,102.9,27.78,35.4
05.07.2021 03:00,C14N,6,1,83,83,68,100,74,89.2,5,6,4,4.8,,,3284.4,98.3,43.27,53.92
05.07.2021 04:00,C14N,6,1,116.5,117,95.5,100,104,89.3,7,6,5.5,4.7,20,3310,4571.9,104.6,30.34,38.31
05.07.2021 05:00,C14N,6,1,113,113,92.6,100,100,88.5,7,6.2,6,5.3,,,4538.6,101.5,31.24,39.34
05.07.2021 06:00,C14N,6,1,130,130,106.6,100,116,89.2,8,6.2,6,4.6,16.7,3290,3860.3,111,26.86,34.13
